Server,Date,Rank,Power,Tech,Equip,Prayer Bonus,1,2,3,4,5
merger17,2016-05-25,30,198509,33679,33878,2,Pulan,Saizo,Robin,Sebastian,Ruby
merger17,2016-05-25,31,170073,31285,21312,2,Monk Sun,Blaine,Ariel,Sebastian,Theresa
merger17,2016-05-25,32,186323,32366,23784,4,Charon,Blaine,Awakened Baggins,Karna,Mira
merger17,2016-05-25,33,194456,39417,24798,1,Jacob,Blaine,Awakened Baggins,Ariel,Sebastian
merger17,2016-05-25,34,187173,27256,29003,6,Jacob,Pulan,Ariel,Robin,Smoke
merger17,2016-05-25,35,190874,38557,23929,2,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger17,2016-05-25,36,185989,34005,25073,3,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger17,2016-05-25,37,199879,40223,28100,2,Jacob,Blaine,Awakened Baggins,Karna,Sebastian
merger17,2016-05-25,38,194525,44014,24201,1,Jacob,Awakened Baggins,Awakened York,Mira,Awakened Pandarus
merger17,2016-05-25,39,214773,33295,38176,1,Spartacus,Awakened Little Red,Awakened York,Awakened Lufia,Mira
merger17,2016-05-25,40,179483,35589,21713,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger17,2016-05-25,41,174224,25104,27207,0,Saizo,Ariel,Coco,Sebastian,Ruby
merger17,2016-05-25,42,187799,28506,24745,5,Jacob,Blaine,Awakened Baggins,Sebastian,Mira
merger17,2016-05-25,43,192174,33063,34621,0,Pulan,Saizo,Awakened West,Ariel,Zoe
merger17,2016-05-25,44,182035,38239,22512,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger17,2016-05-25,45,195835,31929,33227,1,Jacob,Saizo,Awakened York,Awakened West,Smoke
merger17,2016-05-25,46,190926,32571,29035,6,Saizo,Lilith,Ariel,Karna,Sebastian
merger17,2016-05-25,47,193267,39516,26405,2,Jacob,Blaine,Awakened Baggins,Sebastian,Theresa
merger17,2016-05-25,48,183553,28593,29873,1,Saizo,Awakened York,Ariel,Theresa,Smoke
merger17,2016-05-25,49,178126,28443,24378,0,Jacob,Blaine,Awakened Baggins,Robin,Karna
merger17,2016-05-25,50,175619,25027,25430,4,Gerber,Blaine,Candy,Sebastian,Mira
merger18,2016-05-25,1,281522,45030,57886,15,Saizo,Ariel,Robin,Coco,Smoke
merger18,2016-05-25,2,285644,45805,58801,14,Saizo,Lilith,Ariel,Sue,Smoke
merger18,2016-05-25,3,226007,47629,32906,10,Awakened Kaiser,Rams,Ariel,Robin,Awakened Aurai
merger18,2016-05-25,4,224953,48747,27884,11,Awakened Kaiser,Blaine,Ariel,Robin,Theresa
merger18,2016-05-25,5,232785,38856,48262,5,Saizo,Awakened West,Coco,Sebastian,Smoke
merger18,2016-05-25,6,204780,32976,27609,12,Awakened Kaiser,Saizo,Robin,Ariel,Theresa
merger18,2016-05-25,7,225579,38449,34026,4,Awakened Kaiser,Monk Sun,Saizo,Awakened West,Coco
merger18,2016-05-25,8,221026,41040,42226,1,Bedivere,Saizo,Awakened Little Red,Awakened Lufia,Ruby
merger18,2016-05-25,9,189204,34807,32892,3,Saizo,Ariel,Robin,Sebastian,Smoke
merger18,2016-05-25,10,192273,31459,32727,1,Uther,Monk Sun,Saizo,Ariel,Coco
merger18,2016-05-25,11,214974,36610,49775,0,Pulan,Blaine,Alma,Sebastian,Theresa
merger18,2016-05-25,12,192811,31733,34249,1,Saizo,Coco,Sebastian,Ruby,Zoe
merger18,2016-05-25,13,201384,30174,35953,8,Saizo,Ariel,Coco,Karna,Mira
merger18,2016-05-25,14,203293,33710,39970,1,Saizo,Ariel,Robin,Coco,Smoke
merger18,2016-05-25,15,201522,28804,32500,8,Charon,Awakened West,Coco,Sebastian,Mira
merger18,2016-05-25,16,193159,33722,26462,3,Gerber,Jacob,Sebastian,Ruby,Mira
merger18,2016-05-25,17,194723,39386,23583,6,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger18,2016-05-25,18,207626,43204,28396,1,Gerber,Blaine,Awakened Baggins,Alma,Theresa
merger18,2016-05-25,19,194162,38912,23219,8,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger18,2016-05-25,20,188875,34665,27224,2,Jacob,Ariel,Karna,Sebastian,Mira
merger18,2016-05-25,21,192925,39297,27149,4,Gerber,Blaine,Awakened Baggins,Jolie,Sebastian
merger18,2016-05-25,22,195996,40825,26879,3,Jacob,Blaine,Awakened Baggins,Karna,Ruby
merger18,2016-05-25,23,186303,34430,24940,3,Muse,Blaine,Alma,Karna,Sebastian
merger18,2016-05-25,24,198857,36175,33878,1,Charon,Saizo,Robin,Ariel,Coco
merger18,2016-05-25,25,171816,33892,23507,1,Gerber,Awakened Baggins,Sebastian,Mira,Awakened Pandarus
merger18,2016-05-25,26,186253,26777,27122,7,Gerber,Awakened Baggins,Ariel,Sebastian,Smoke
merger18,2016-05-25,27,182467,24671,37057,4,Saizo,Awakened West,Coco,Sebastian,Smoke
merger18,2016-05-25,28,184467,29862,23094,1,Jacob,Blaine,Alma,Ariel,Awakened Aurai
merger18,2016-05-25,29,182444,33545,26245,1,Jacob,Blaine,Karna,Sebastian,Theresa
merger18,2016-05-25,30,185730,37940,21870,3,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger18,2016-05-25,31,179960,34060,24738,2,Jacob,Blaine,Awakened Baggins,Karna,Ruby
merger18,2016-05-25,32,177471,33191,22567,3,Gerber,Blaine,Alma,Karna,Sebastian
merger18,2016-05-25,33,176502,27486,30040,3,Jacob,Ariel,Awakened West,Coco,Theresa
merger18,2016-05-25,34,157073,28175,20533,0,Awakened Merlynn,Blaine,Alma,Karna,Sebastian
merger18,2016-05-25,35,171486,36735,22115,1,Blaine,Awakened Baggins,Alma,Karna,Sebastian
merger18,2016-05-25,36,182283,30682,21787,4,Jacob,Blaine,Awakened Baggins,Alma,Karna
merger18,2016-05-25,37,194783,35820,32402,0,Gerber,Saizo,Awakened West,Coco,Sebastian
merger18,2016-05-25,38,190621,33772,20349,9,Gerber,Jacob,Blaine,Alma,Sebastian
merger18,2016-05-25,39,179053,34874,22554,0,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger18,2016-05-25,40,191072,33873,27746,5,Pulan,Blaine,Awakened Baggins,Karna,Sebastian
merger18,2016-05-25,41,172616,29730,19397,2,Jacob,Blaine,Alma,Ariel,Sebastian
merger18,2016-05-25,42,171552,31320,21646,3,Pulan,Blaine,Alma,Karna,Sebastian
merger18,2016-05-25,43,176837,31555,22463,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger18,2016-05-25,44,178342,29956,23264,0,Pulan,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger18,2016-05-25,45,193900,37787,24308,2,Jacob,Blaine,Awakened Baggins,Ariel,Ruby
merger18,2016-05-25,46,176953,31012,21624,1,Blaine,Awakened Baggins,Alma,Sebastian,Awakened Pandarus
merger18,2016-05-25,47,179464,32744,24552,4,Pulan,Blaine,Awakened Baggins,Karna,Sebastian
merger18,2016-05-25,48,170950,32376,20829,2,Blaine,Awakened Baggins,Sebastian,Ruby,Mira
merger18,2016-05-25,49,179372,31503,23896,2,Gerber,Jacob,Blaine,Sebastian,Mira
merger18,2016-05-25,50,177313,36381,22215,0,Gerber,Jacob,Sebastian,Ruby,Mira
merger19,2016-05-25,1,254130,42040,58503,7,Saizo,Awakened West,Ariel,Coco,Zoe
merger19,2016-05-25,2,241667,48700,42751,8,Saizo,Ariel,Robin,Coco,Smoke
merger19,2016-05-25,3,234366,44950,40132,9,Awakened Kaiser,Saizo,Ariel,Coco,Zoe
merger19,2016-05-25,4,228642,42030,44184,6,Saizo,Robin,Ariel,Coco,Smoke
merger19,2016-05-25,5,215896,35225,43693,10,Ariel,Robin,Sue,Coco,Smoke
merger19,2016-05-25,6,211582,43886,29241,8,Awakened Kaiser,Pulan,Lilith,Awakened Crabbie,Theresa
merger19,2016-05-25,7,216000,39485,33286,9,Monk Sun,Saizo,Ariel,Robin,Smoke
merger19,2016-05-25,8,216573,34855,40249,7,Saizo,Ariel,Coco,Theresa,Zoe
merger19,2016-05-25,9,215430,37960,44339,1,Saizo,Ariel,Coco,Zoe,Smoke
merger19,2016-05-25,10,210676,36255,38113,5,Gerber,Ariel,Awakened West,Coco,Smoke
merger19,2016-05-25,11,231060,50373,40268,6,Uther,Saizo,Awakened West,Coco,Mira
merger19,2016-05-25,12,215227,42007,29530,6,Gerber,Monk Sun,Saizo,Ariel,Smoke
merger19,2016-05-25,13,196457,33596,27108,5,Monk Sun,Saizo,Coco,Sebastian,Ruby
merger19,2016-05-25,14,184073,31263,26168,3,Gerber,Blaine,Alma,Sebastian,Theresa
merger19,2016-05-25,15,201746,37180,31999,3,Gerber,Blaine,Ariel,Theresa,Zoe
merger19,2016-05-25,16,199263,32267,30848,2,Gerber,Lilith,Ariel,Ruby,Mira
merger19,2016-05-25,17,194417,39540,29724,5,Gerber,Saizo,Ariel,Theresa,Zoe
merger19,2016-05-25,18,190025,34479,25925,4,Gerber,Saizo,Ariel,Robin,Sebastian
merger19,2016-05-25,19,182842,32015,31772,7,Monk Sun,Ariel,Coco,Ruby,Mira
merger19,2016-05-25,20,198263,38872,26758,5,Gerber,Saizo,Medea,Rams,Sebastian
merger19,2016-05-25,21,194166,38435,25238,2,Gerber,Blaine,Medea,Alma,Sebastian
merger19,2016-05-25,22,195400,37077,31251,2,Jacob,Pulan,Blaine,Sebastian,Mira
merger19,2016-05-25,23,182954,40069,24655,0,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger19,2016-05-25,24,188033,31862,34473,6,Saizo,Ariel,Coco,Sebastian,Zoe
merger19,2016-05-25,25,181443,41202,20371,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger19,2016-05-25,26,202375,34785,35424,5,Gerber,Saizo,Blaine,Mira,Smoke
merger19,2016-05-25,27,189202,38113,26821,2,Gerber,Lilith,Blaine,Awakened Baggins,Ariel
merger19,2016-05-25,28,207772,37522,33502,3,Jacob,Russel,Sebastian,Ruby,Mira
merger19,2016-05-25,29,163661,31313,19831,2,Jacob,Lorya,Ariel,Robin,Candy
merger19,2016-05-25,30,183689,30573,22799,1,Gerber,Blaine,Awakened Baggins,Mira,Awakened Pandarus
merger19,2016-05-25,31,178823,27973,30621,2,Gerber,Saizo,Ariel,Robin,Smoke
merger19,2016-05-25,32,183494,40050,22887,3,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger19,2016-05-25,33,189535,25480,25348,7,Gerber,Saizo,Rams,Ariel,Robin
merger19,2016-05-25,34,180233,42132,20178,2,Gerber,Awakened Baggins,Rams,Mira,Awakened Pandarus
merger19,2016-05-25,35,183815,28133,26471,1,Saizo,Blaine,Awakened Baggins,Ariel,Sebastian
merger19,2016-05-25,36,164957,26339,18697,1,Gerber,Blaine,Alma,Karna,Sebastian
merger19,2016-05-25,37,193809,39083,25429,2,Gerber,Thanos,Blaine,Awakened Baggins,Sebastian
merger19,2016-05-25,38,190906,31423,29620,0,Saizo,Thanos,Blaine,Awakened Baggins,Sebastian
merger19,2016-05-25,39,185354,20837,31838,1,Gerber,Saizo,Robin,Ariel,Sebastian
merger19,2016-05-25,40,174975,31177,21536,1,Blaine,Awakened Baggins,Alma,Sebastian,Theresa
merger19,2016-05-25,41,199213,44967,28584,1,Gerber,Jacob,Saizo,Awakened West,Coco
merger19,2016-05-25,42,170882,30053,19942,0,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger19,2016-05-25,43,179703,31299,21216,2,Gerber,Blaine,Alma,Sebastian,Awakened Pandarus
merger19,2016-05-25,44,170147,25610,19878,1,Gerber,Jacob,Blaine,Alma,Karna
merger19,2016-05-25,45,173651,33155,22921,3,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger19,2016-05-25,46,169884,29659,22557,0,Gerber,Lilith,Alma,Rams,Theresa
merger19,2016-05-25,47,174610,22140,33378,4,Saizo,Ariel,Robin,Coco,Smoke
merger19,2016-05-25,48,193273,34927,25430,0,Gerber,Jacob,Spartacus,Blaine,Mira
merger19,2016-05-25,49,174963,30277,21503,1,Jacob,Awakened Baggins,Sebastian,Ruby,Mira
merger19,2016-05-25,50,176822,36321,23272,2,Blaine,Awakened Baggins,Alma,Sebastian,Theresa
merger20,2016-05-25,1,235071,40875,42459,10,Pulan,Robin,Ariel,Theresa,Zoe
merger20,2016-05-25,2,202399,43837,32070,5,Monk Sun,Robin,Ariel,Sebastian,Theresa
merger20,2016-05-25,3,209421,42240,35804,5,Charon,Monk Sun,Ariel,Robin,Coco
merger20,2016-05-25,4,218549,37836,31171,10,Pulan,Saizo,Rams,Ariel,Theresa
merger20,2016-05-25,5,210953,30506,26490,11,Saizo,Blaine,Sebastian,Ruby,Theresa
merger20,2016-05-25,6,210492,34990,36296,4,Pulan,Saizo,Robin,Ariel,Smoke
merger20,2016-05-25,7,203975,29112,30431,12,Pulan,Blaine,Ariel,Mira,Theresa
merger20,2016-05-25,8,220603,30690,41371,10,Saizo,Ariel,Robin,Coco,Smoke
merger20,2016-05-25,9,213283,33921,39923,1,Monk Sun,Saizo,Sue,Coco,Sebastian
merger20,2016-05-25,10,182053,31600,25646,1,Gerber,Blaine,Sebastian,Ruby,Mira
merger20,2016-05-25,11,181843,26664,25844,2,Saizo,Blaine,Ariel,Sebastian,Theresa
merger20,2016-05-25,12,194337,36220,36695,0,Pulan,Awakened West,Ariel,Coco,Smoke
merger20,2016-05-25,13,190726,33112,29226,4,Gerber,Pulan,Blaine,Ariel,Sebastian
merger20,2016-05-25,14,191322,36700,33880,1,Pulan,Chavez,Saizo,Sebastian,Smoke
merger20,2016-05-25,15,187649,34619,24709,6,Gerber,Saizo,Rams,Ariel,Karna
merger20,2016-05-25,16,178007,26501,24602,3,Gerber,Blaine,Ariel,Sebastian,Theresa
merger20,2016-05-25,17,185980,31373,23286,10,Gerber,Jacob,Blaine,Sebastian,Theresa
merger20,2016-05-25,18,181219,32890,24723,1,Gerber,Blaine,Ariel,Sebastian,Theresa
merger20,2016-05-25,19,189446,30685,30581,0,Charon,Saizo,Thanos,Awakened West,Theresa
merger20,2016-05-25,20,182707,35219,24480,0,Gerber,Jacob,Blaine,Ariel,Theresa
merger20,2016-05-25,21,177413,26175,20060,4,Jacob,Monk Sun,Rams,Sebastian,Mira
merger20,2016-05-25,22,184161,31885,24203,4,Gerber,Blaine,Alma,Karna,Sebastian
merger20,2016-05-25,23,152359,13254,24109,3,Monk Sun,Rams,Coco,Sebastian,Smoke
merger20,2016-05-25,24,176245,30931,30318,2,Gerber,Blaine,Awakened Baggins,Robin,Theresa
merger20,2016-05-25,25,186783,29731,31600,1,Gerber,Saizo,Sue,Sebastian,Ruby
merger20,2016-05-25,26,187099,27983,27236,4,Jacob,Blaine,Awakened Baggins,Alma,Sebastian
merger20,2016-05-25,27,181220,32617,29715,2,Pulan,Blaine,Awakened Baggins,Ariel,Mira
merger20,2016-05-25,28,181327,26319,27552,1,Saizo,Blaine,Sebastian,Ruby,Mira
merger20,2016-05-25,29,176559,28744,25959,3,Gerber,Lilith,Blaine,Awakened Crabbie,Theresa
merger20,2016-05-25,30,175521,33442,26921,1,Saizo,Blaine,Awakened Baggins,Karna,Sebastian
merger20,2016-05-25,31,173366,28994,23869,0,Gerber,Gearz,Robin,Ariel,Karna
merger20,2016-05-25,32,182231,29665,24913,4,Jacob,Lilith,Blaine,Sebastian,Smoke
merger20,2016-05-25,33,183629,34723,28973,2,Pulan,Awakened Baggins,Robin,Ruby,Mira
merger20,2016-05-25,34,176060,31499,26404,3,Gerber,Gridlock,Sebastian,Ruby,Mira
merger20,2016-05-25,35,182154,29844,27336,2,Monk Sun,Awakened York,Sue,Sebastian,Smoke
merger20,2016-05-25,36,178889,40964,24816,1,Jacob,Monk Sun,Blaine,Awakened Baggins,Mira
merger20,2016-05-25,37,176925,28457,32243,0,Jacob,Pulan,Robin,Ariel,Mira
merger20,2016-05-25,38,175116,28506,20477,10,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger20,2016-05-25,39,192924,39497,26391,2,Jacob,Blaine,Awakened Baggins,Alma,Karna
merger20,2016-05-25,40,188915,36472,23041,0,Gerber,Jacob,Pulan,Blaine,Sebastian
merger20,2016-05-25,41,177973,34523,24582,0,Jacob,Blaine,Awakened Baggins,Sebastian,Mira
merger20,2016-05-25,42,175833,32891,25292,2,Jacob,Saizo,Robin,Ariel,Theresa
merger20,2016-05-25,43,147753,21003,19358,1,Blaine,Alma,Robin,Karna,Sebastian
merger20,2016-05-25,44,170834,29724,25522,6,Gerber,Blaine,Alma,Ariel,Sebastian
merger20,2016-05-25,45,178015,31176,20495,2,Gerber,Blaine,Awakened Baggins,Alma,Karna
merger20,2016-05-25,46,158196,23113,18785,1,Gerber,Blaine,Alma,Sebastian,Theresa
merger20,2016-05-25,47,174031,21382,28884,1,Gerber,Saizo,Robin,Ariel,Theresa
merger20,2016-05-25,48,175673,31466,27571,2,Jacob,Saizo,Ariel,Robin,Smoke
merger20,2016-05-25,49,167299,28472,23166,2,Gerber,Blaine,Ariel,Karna,Ruby
merger20,2016-05-25,50,170049,28441,25497,1,Charon,Ariel,Karna,Sebastian,Theresa
merger21,2016-05-25,1,240892,41075,37411,11,Monk Sun,Saizo,Ariel,Robin,Coco
merger21,2016-05-25,2,237467,38435,27932,15,Pulan,Lilith,Blaine,Alma,Theresa
merger21,2016-05-25,3,212720,41113,26766,10,Pulan,Monk Sun,Robin,Ariel,Theresa
merger21,2016-05-25,4,216727,37545,33729,10,Monk Sun,Saizo,Robin,Ariel,Coco
merger21,2016-05-25,5,217667,31840,44139,10,Yuan,Gearz,Grunk,Awakened Lufia,Ariel
merger21,2016-05-25,6,195946,31884,30499,5,Gerber,Awakened Baggins,Ariel,Sebastian,Mira
merger21,2016-05-25,7,180581,30323,21105,3,Gerber,Lilith,Blaine,Sebastian,Awakened Crabbie
merger21,2016-05-25,8,210980,34675,35735,10,Monk Sun,Saizo,Ariel,Robin,Coco
merger21,2016-05-25,9,190975,31080,25485,3,Pulan,Lilith,Blaine,Alma,Sebastian
merger21,2016-05-25,10,201409,31157,35137,8,Pulan,Saizo,Ariel,Robin,Sebastian
merger21,2016-05-25,11,191003,30433,25402,2,Gerber,Blaine,Alma,Robin,Ruby
merger21,2016-05-25,12,207750,33940,38377,8,Charon,Saizo,Ariel,Sue,Coco
merger21,2016-05-25,13,193153,33010,40257,2,Saizo,Robin,Ariel,Coco,Smoke
merger21,2016-05-25,14,191670,22851,25321,12,Gerber,Pulan,Ariel,Awakened Crabbie,Theresa
merger21,2016-05-25,15,192841,32105,36189,6,Saizo,Awakened Little Red,Robin,Ariel,Coco
merger21,2016-05-25,16,193676,36864,29509,1,Gerber,Charon,Saizo,Ariel,Ruby
merger21,2016-05-25,17,180392,27251,21715,1,Gerber,Blaine,Alma,Karna,Theresa
merger21,2016-05-25,18,200294,35466,30331,0,Gerber,Charon,Saizo,Ariel,Smoke
merger21,2016-05-25,19,194790,30295,40012,4,Saizo,Ariel,Robin,Coco,Smoke
merger21,2016-05-25,20,194460,31513,29008,1,Pulan,Awakened Baggins,Sebastian,Ruby,Mira
merger21,2016-05-25,21,181113,31657,31952,2,Gerber,Saizo,Robin,Coco,Smoke
merger21,2016-05-25,22,186322,35529,24972,4,Uther,Saizo,Ariel,Theresa,Smoke
merger21,2016-05-25,23,180559,32112,22303,0,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger21,2016-05-25,24,183439,31715,22717,8,Gerber,Blaine,Alma,Karna,Sebastian
merger21,2016-05-25,25,186873,35157,25348,3,Gerber,Blaine,Awakened Baggins,Ruby,Mira
merger21,2016-05-25,26,192113,33213,32897,2,Pulan,Saizo,Ariel,Robin,Coco
merger21,2016-05-25,27,186123,35676,26735,1,Gerber,Saizo,Sebastian,Theresa,Smoke
merger21,2016-05-25,28,166573,21553,29343,1,Saizo,Ariel,Robin,Sebastian,Theresa
merger21,2016-05-25,29,182815,33056,21691,1,Gerber,Blaine,Alma,Karna,Sebastian
merger21,2016-05-25,30,179067,28021,22724,2,Blaine,Awakened Baggins,Alma,Karna,Sebastian
merger21,2016-05-25,31,189232,34656,23574,1,Jacob,Pulan,Blaine,Alma,Mira
merger21,2016-05-25,32,174110,29975,17729,1,Gerber,Jacob,Blaine,Alma,Sebastian
merger21,2016-05-25,33,171757,27704,27917,1,Jacob,Ariel,Sebastian,Ruby,Mira
merger21,2016-05-25,34,173386,27766,22542,3,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger21,2016-05-25,35,186743,32240,32599,3,Pulan,Saizo,Ariel,Robin,Coco
merger21,2016-05-25,36,175473,23727,30834,2,Saizo,Ariel,Ruby,Theresa,Smoke
merger21,2016-05-25,37,174945,36380,24751,2,Gerber,Awakened Baggins,Ariel,Sebastian,Mira
merger21,2016-05-25,38,182173,34015,23650,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger21,2016-05-25,39,175434,30615,22724,5,Monk Sun,Saizo,Ariel,Robin,Theresa
merger21,2016-05-25,40,183983,31704,25022,1,Gerber,Blaine,Robin,Sebastian,Mira
merger21,2016-05-25,41,180917,30500,31088,1,Yuan,Awakened Lufia,Coco,Ruby,Mira
merger21,2016-05-25,42,179339,28729,23704,2,Jacob,Pulan,Blaine,Alma,Sebastian
merger21,2016-05-25,43,179787,34051,18054,4,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger21,2016-05-25,44,189425,34930,24972,1,Gerber,Blaine,Awakened Baggins,Sebastian,Ruby
merger21,2016-05-25,45,183383,31883,23616,0,Jacob,Blaine,Alma,Karna,Sebastian
merger21,2016-05-25,46,170375,27365,30878,2,Pulan,Saizo,Ariel,Robin,Coco
merger21,2016-05-25,47,174037,33674,24461,0,Jacob,Awakened Baggins,Ariel,Ruby,Awakened Pandarus
merger21,2016-05-25,48,166526,24025,16043,0,Jacob,Pulan,Blaine,Alma,Awakened Aurai
merger21,2016-05-25,49,188403,30515,26923,2,Jacob,Pulan,Blaine,Awakened Baggins,Mira
merger21,2016-05-25,50,169503,28732,21861,2,Gerber,Blaine,Awakened Baggins,Sebastian,Theresa
merger22,2016-05-25,1,239111,35541,49430,10,Pulan,Saizo,Ariel,Robin,Coco
merger22,2016-05-25,2,220893,35183,41185,7,Saizo,Ariel,Awakened West,Coco,Sebastian
merger22,2016-05-25,3,241759,33605,47978,10,Saizo,Ariel,Robin,Coco,Zoe
merger22,2016-05-25,4,228163,34727,38434,10,Awakened Kaiser,Saizo,Robin,Ariel,Coco
merger22,2016-05-25,5,207501,31385,35451,3,Charon,Saizo,Ariel,Robin,Coco
merger22,2016-05-25,6,210044,33433,28807,9,Gerber,Lilith,Blaine,Karna,Awakened Crabbie
merger22,2016-05-25,7,214456,33460,42525,2,Saizo,Robin,Ariel,Sue,Coco
merger22,2016-05-25,8,203292,33985,28322,6,Jacob,Chavez,Saizo,Ariel,Awakened Aurai
merger22,2016-05-25,9,177631,23794,25534,2,Gerber,Lilith,Blaine,Rams,Ariel
merger22,2016-05-25,10,183675,32496,24203,1,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger22,2016-05-25,11,179413,27160,25766,3,Charon,Saizo,Robin,Sebastian,Theresa
merger22,2016-05-25,12,191884,26811,35914,0,Saizo,Robin,Ariel,Sebastian,Zoe
merger22,2016-05-25,13,161975,18637,24475,7,Awakened Kaiser,Saizo,Rams,Robin,Ariel
merger22,2016-05-25,14,170130,25152,23352,6,Gerber,Blaine,Ariel,Sebastian,Theresa
merger22,2016-05-25,15,190799,27266,35021,0,Pulan,Saizo,Ariel,Awakened West,Coco
merger22,2016-05-25,16,176533,30260,25634,6,Gerber,Saizo,Ariel,Robin,Theresa
merger22,2016-05-25,17,182930,26121,28123,4,Gerber,Awakened York,Robin,Karna,Smoke
merger22,2016-05-25,18,184040,25425,23159,8,Gerber,Blaine,Awakened Baggins,Sebastian,Ruby
merger22,2016-05-25,19,192970,25550,36756,7,Saizo,Ariel,Awakened West,Coco,Smoke
merger22,2016-05-25,20,182950,21449,24495,10,Gerber,Lorya,Saizo,Ariel,Sue
merger22,2016-05-25,21,180456,25231,25262,3,Jacob,Lilith,Blaine,Ariel,Awakened Crabbie
merger22,2016-05-25,22,175593,20126,29126,2,Gerber,Saizo,Ariel,Sebastian,Smoke
merger22,2016-05-25,23,165469,24716,21539,5,Gerber,Lilith,Awakened Baggins,Ariel,Theresa
merger22,2016-05-25,24,169689,26262,20695,2,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger22,2016-05-25,25,172232,27582,26988,1,Jacob,Blaine,Ariel,Awakened Crabbie,Theresa
merger22,2016-05-25,26,168996,25937,18475,2,Gerber,Blaine,Alma,Karna,Sebastian
merger22,2016-05-25,27,178064,28893,23145,1,Gerber,Blaine,Awakened Baggins,Ariel,Karna
merger22,2016-05-25,28,173747,31821,19795,1,Jacob,Lilith,Blaine,Alma,Sebastian
merger22,2016-05-25,29,168283,21264,27269,2,Chavez,Spartacus,Awakened York,Coco,Mira
merger22,2016-05-25,30,178647,25310,29287,3,Gerber,Saizo,Ariel,Sebastian,Smoke
merger22,2016-05-25,31,176963,27005,22399,3,Gerber,Pulan,Blaine,Alma,Sebastian
merger22,2016-05-25,32,159751,13444,25524,3,Saizo,Ariel,Sebastian,Mira,Zoe
merger22,2016-05-25,33,164514,27086,18784,1,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger22,2016-05-25,34,173016,26980,32269,1,Saizo,Ariel,Coco,Sebastian,Smoke
merger22,2016-05-25,35,163067,17521,28377,2,Saizo,Blaine,Ariel,Sebastian,Smoke
merger22,2016-05-25,36,170969,19512,26599,1,Gerber,Lilith,Blaine,Ariel,Smoke
merger22,2016-05-25,37,170734,25463,28445,4,Saizo,Coco,Sebastian,Ruby,Smoke
merger22,2016-05-25,38,170086,28616,23329,2,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger22,2016-05-25,39,167859,30090,20883,1,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger22,2016-05-25,40,164529,28656,21093,2,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger22,2016-05-25,41,166206,24386,20726,2,Gerber,Yuan,Blaine,Alma,Karna
merger22,2016-05-25,42,172322,26081,23156,1,Gerber,Saizo,Lilith,Blaine,Ariel
merger22,2016-05-25,43,166970,27796,22430,3,Gerber,Blaine,Awakened Baggins,Ariel,Sebastian
